,customer_lifetime_value,effective_to_date,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
7517,9002.409572,2011-02-07,76184,111,23,19,0,3,532.8
7518,5389.499465,2011-01-07,66429,136,35,93,0,1,57.712984999999996
7519,2721.585434,2011-01-08,43278,68,10,10,0,1,326.4
7520,6005.847375,2011-02-23,13528,86,21,35,0,3,412.8
7521,5555.830204999999,2011-02-06,74015,72,12,61,0,6,471.44307699999996
7522,5470.060561,2011-02-17,54507,138,20,11,0,1,702.990032
7523,15610.90065,2011-01-10,0,119,3,52,5,2,439.352186
7524,2616.613903,2011-02-25,72302,66,6,27,0,1,316.8
7525,4681.52815,2011-01-26,14606,72,2,94,5,4,439.77286799999996
7526,4890.1093,2011-01-30,0,68,21,59,0,7,689.282166
7527,7457.344801,2011-01-03,43406,187,6,49,0,1,897.6
7528,22185.88045,2011-02-27,60426,62,0,97,0,2,133.28462199999998
7529,5305.087084000001,2011-02-07,26334,71,9,94,0,3,340.8
7530,9470.624437,2011-02-14,22514,80,22,96,0,2,203.469143
7531,3548.148767,2011-02-28,76114,88,6,97,0,1,422.4
7532,2451.535793,2011-02-22,48791,62,27,0,3,1,69.794432
7533,8652.652451,2011-02-01,65605,111,2,72,2,7,377.781658
7534,2535.2231850000003,2011-02-26,69259,63,3,30,0,1,362.51794
7535,4314.065657,2011-02-10,0,64,16,42,1,5,460.8
7536,6731.050334999999,2011-01-25,0,62,0,5,0,2,446.4
7537,7779.588181,2011-01-23,90969,65,7,22,0,2,190.751345
7538,2805.286098,2011-02-26,50180,77,30,93,3,1,360.499075
7539,5251.968272,2011-01-14,41991,67,14,75,0,3,88.382536
7540,8044.872393000001,2011-02-19,71391,67,29,39,0,2,284.000172
7541,4250.282624,2011-01-18,0,61,17,1,1,7,292.8
7542,13891.67638,2011-01-14,70725,70,2,0,0,2,336.0
7543,2725.356404,2011-01-03,36650,69,2,70,1,1,56.60333000000001
7544,4779.893422,2011-02-07,54194,119,9,90,1,1,112.268583
7545,4808.957973,2011-01-12,23554,61,12,17,0,6,142.459804
7546,8658.863813,2011-02-07,62464,109,23,45,0,4,400.181882
7547,9215.541928,2011-02-06,71888,115,14,33,0,4,552.0
7548,5068.4262579999995,2011-01-05,80846,65,9,32,0,9,227.18301499999998
7549,4879.713235,2011-02-23,0,67,7,84,0,5,321.6
7550,13466.920709999999,2011-02-23,11432,119,11,9,0,2,571.2
7551,13306.18451,2011-01-05,39017,170,10,4,2,3,592.8575099999999
7552,7350.182328,2011-02-19,0,108,7,54,0,4,777.6
7553,4822.4360369999995,2011-01-23,73769,61,24,84,0,6,121.65456699999999
7554,3554.845264,2011-01-10,58557,88,4,83,0,1,55.510526
7555,3135.579831,2011-01-13,0,91,12,6,0,1,707.264022
7556,57520.50151,2011-01-20,48367,161,10,34,0,2,772.8
7557,2515.411468,2011-01-29,39718,65,1,55,2,1,366.53166400000003
7558,7247.495684,2011-02-26,0,96,31,64,1,3,460.8
7559,4878.950256,2011-01-18,43358,61,2,83,0,6,400.294938
7560,2971.919417,2011-01-31,83873,76,5,36,1,1,218.374041
7561,11302.601690000001,2011-01-10,22361,95,15,42,0,2,530.667993
7562,7996.597065999999,2011-02-28,70061,99,2,57,0,3,699.517349
7563,7411.813055,2011-02-22,0,73,6,19,0,2,525.6
7564,3179.474225,2011-01-21,65742,79,6,0,0,1,277.36079700000005
7565,22658.536519999998,2011-01-25,23665,67,19,50,0,2,404.817249
7566,3774.861293,2011-01-06,66457,95,2,76,0,1,456.0
7567,8224.770259,2011-02-03,82634,104,8,74,0,3,324.097433
7568,2563.582441,2011-01-02,0,69,11,60,0,1,331.2
7569,2393.9153690000003,2011-01-31,0,70,24,10,0,1,425.266308
7570,2453.570794,2011-02-09,29735,69,3,92,0,1,331.2
7571,5143.878519,2011-01-31,61417,65,6,35,0,7,206.01821999999999
7572,7378.510732,2011-01-27,0,105,3,12,0,4,756.0
7573,2574.198807,2011-02-11,43846,65,16,33,1,1,125.52458
7574,22315.05787,2011-02-18,0,67,33,54,0,2,482.4
7575,2430.484375,2011-01-23,33775,61,24,95,0,1,292.8
7576,6160.999344,2011-01-18,96988,77,1,60,0,3,369.6
7577,7912.132168000001,2011-02-11,0,114,26,34,0,7,820.8
7578,5534.821886,2011-01-23,81945,68,19,45,0,9,47.451832
7579,2382.6728559999997,2011-01-29,0,65,24,47,0,1,27.031484999999996
7580,6991.248087000001,2011-02-22,19019,186,7,46,0,1,1003.050834
7581,2885.328202,2011-01-30,62579,72,33,53,0,1,326.242099
7582,41787.90343,2011-01-31,46587,119,34,74,2,2,571.2
7583,2848.564466,2011-02-02,0,81,26,58,0,1,583.2
7584,8123.023295,2011-02-04,0,78,15,47,0,2,561.6
7585,9661.103686,2011-01-26,0,135,1,98,0,9,648.0
7586,4488.134688,2011-01-13,0,66,1,61,0,9,758.460636
7587,4561.2730200000005,2011-01-25,29327,118,26,21,0,1,627.898468
7588,11546.17372,2011-02-26,81081,96,32,34,1,2,206.211089
7589,3788.814643,2011-01-10,0,106,27,89,0,1,763.2
7590,13502.631480000002,2011-02-21,57222,112,3,88,1,2,297.187468
7591,8563.968057,2011-02-01,91147,107,4,79,0,7,50.473675
7592,2913.4751079999996,2011-01-13,76638,73,2,55,1,1,435.18974699999995
7593,7540.584824,2011-01-20,29697,64,6,43,0,2,147.128736
7594,6950.5327640000005,2011-01-18,0,61,27,90,0,2,301.40277799999996
7595,7255.137772,2011-02-21,67352,181,7,80,1,1,560.947563
7596,4334.064096,2011-02-27,23904,123,1,67,3,1,590.4
7597,6307.4972450000005,2011-01-27,0,88,16,28,2,7,422.4
7598,5904.847853,2011-01-01,89953,74,3,42,0,3,274.165887
7599,4794.481412,2011-01-23,20862,68,1,69,0,9,326.4
7600,9180.154161,2011-01-23,47663,114,35,24,0,8,103.702555
7601,8355.512557,2011-02-11,49564,105,8,29,0,5,661.6089360000001
7602,13869.92705,2011-01-21,28432,118,1,59,0,2,612.300581
7603,13452.1928,2011-01-25,32356,117,11,35,2,2,428.49068099999994
7604,16798.85832,2011-02-16,55269,71,32,15,0,2,340.8
7605,8273.111579,2011-01-11,0,116,6,78,0,3,509.513764
7606,7408.836056,2011-01-03,76771,95,34,82,1,7,91.67485400000001
7607,4349.30875,2011-02-10,75648,108,28,10,0,1,112.66091599999999
7608,4744.967459,2011-02-19,20698,68,21,72,5,5,248.422693
7609,17208.056419999997,2011-02-04,29734,63,12,86,0,2,649.83837
7610,8673.587,2011-01-31,43963,110,25,59,0,7,528.0
7611,2497.9100129999997,2011-02-12,29465,63,6,9,0,1,302.4
7612,32069.87526,2011-01-15,24851,103,8,99,0,2,604.289428
7613,3312.253233,2011-01-07,0,107,2,4,2,1,770.4
7614,10828.37347,2011-01-17,11033,97,27,18,0,2,511.12013099999996
7615,12128.365109999999,2011-02-25,20495,61,7,36,0,2,292.8
7616,5505.687336,2011-02-06,95766,68,17,62,0,5,162.557048
7617,6715.342541,2011-01-07,0,65,22,39,0,2,655.073317
7618,2836.677371,2011-01-31,61029,72,26,98,0,1,114.42981599999999
7619,3561.595726,2011-02-02,0,105,3,30,0,1,504.0
7620,6552.399896,2011-01-14,56188,86,20,52,3,3,175.972039
7621,2833.9801420000003,2011-02-07,94812,70,11,40,0,1,121.025058
7622,5099.513147,2011-02-12,0,70,28,77,1,3,336.0
7623,9415.527031,2011-01-25,55338,116,25,54,0,7,556.8
7624,3644.833554,2011-01-15,82477,90,1,69,0,1,432.0
7625,2927.516316,2011-02-23,20852,73,8,6,0,1,383.78973199999996
7626,9227.945752,2011-02-28,0,82,22,62,0,2,296.637382
7627,3148.42409,2011-01-08,0,83,16,75,0,1,544.217453
7628,3063.114594,2011-02-28,0,95,14,57,2,1,456.0
7629,3417.9537450000003,2011-01-25,72460,85,9,76,0,1,370.018108
7630,23594.6802,2011-01-31,76358,66,25,3,0,2,86.46158199999999
7631,7519.133631000001,2011-02-20,96306,95,12,17,1,6,185.355353
7632,3969.4331770000003,2011-02-05,49544,101,3,29,0,1,0.769185
7633,4874.0748,2011-01-18,0,68,10,36,0,7,609.323227
7634,7261.615478,2011-01-26,0,101,7,19,0,4,727.2
7635,8005.964669,2011-02-20,63357,101,26,42,0,5,565.508572
7636,2996.1398649999996,2011-01-22,0,82,9,21,0,1,590.4
7637,4175.945269,2011-02-21,23060,109,13,25,3,1,731.350857
7638,8491.858636,2011-01-18,27781,71,33,7,0,2,340.8
7639,2402.172069,2011-02-02,43246,62,19,89,0,1,52.435202000000004
7640,4775.475851,2011-01-30,14254,124,21,16,0,1,595.2
7641,4235.183999,2011-02-12,60334,106,5,67,0,1,111.16474699999999
7642,5107.163002,2011-01-26,35625,65,10,56,1,3,288.572108
7643,13167.60512,2011-02-12,54684,111,13,15,3,2,302.13716400000004
7644,2520.301352,2011-02-16,56228,65,4,79,0,1,276.877348
7645,5189.289582,2011-02-15,82166,134,9,43,3,1,643.2
7646,2893.313855,2011-02-15,30406,73,29,93,0,1,350.4
7647,3985.547406,2011-02-12,75007,101,1,19,0,1,668.773522
7648,2414.638309,2011-02-26,79271,62,24,63,4,1,232.753598
7649,18688.30707,2011-01-08,0,76,2,66,0,2,364.8
7650,16589.712369999997,2011-01-02,59414,140,34,56,0,2,65.022258
7651,23331.828999999998,2011-01-02,44719,66,6,55,0,2,316.8
7652,4699.034135,2011-02-23,0,129,14,93,2,1,291.744204
7653,2395.57,2011-01-27,21986,63,1,9,0,1,333.69622799999996
7654,8861.482361,2011-01-22,58480,113,6,35,1,5,542.4
7655,8936.823519,2011-01-01,37520,74,21,30,0,2,163.576763
7656,7340.496505,2011-02-20,50165,62,15,63,0,2,129.999138
7657,26453.93512,2011-02-12,42961,83,24,16,0,2,398.4
7658,6342.473656,2011-02-13,86687,80,4,82,0,3,274.159702
7659,6560.815344,2011-01-04,0,93,2,88,0,3,41.617367
7660,6687.593818,2011-02-15,23772,83,19,25,0,4,100.652984
7661,3681.253483,2011-01-29,0,98,23,7,0,1,354.939043
7662,2555.5356850000003,2011-01-20,18241,65,17,44,0,1,151.991098
7663,2373.7950760000003,2011-01-14,0,65,32,88,0,1,312.0
7664,2732.652352,2011-01-31,86650,69,7,64,2,1,323.86571499999997
7665,4703.71858,2011-01-10,0,137,11,73,0,1,1554.089517
7666,19259.84494,2011-01-26,35973,159,5,97,0,2,763.2
7667,3844.569357,2011-01-22,26262,97,6,59,0,1,465.6
7668,4683.443348,2011-02-10,25187,121,8,79,0,1,580.8
7669,5174.0810630000005,2011-01-26,88081,64,35,94,0,5,82.483947
7670,2655.864573,2011-01-04,83460,66,20,18,0,1,443.44552000000004
7671,5615.073509000001,2011-01-03,19949,74,0,99,1,3,355.2
7672,3161.171297,2011-01-18,0,92,16,56,0,1,897.3795349999999
7673,7575.647415,2011-02-21,0,109,30,87,0,4,784.8
7674,3985.3988950000003,2011-01-14,77739,98,31,61,0,1,428.563553
7675,9706.375239,2011-02-11,23649,122,2,69,0,6,535.606632
7676,7736.654606,2011-01-18,68980,98,25,87,0,7,464.038577
7677,4179.488639,2011-01-06,60010,103,4,86,0,1,494.4
7678,5759.0111289999995,2011-02-26,30968,74,10,89,1,8,45.425684000000004
7679,4165.396419,2011-02-22,0,116,2,97,0,1,556.8
7680,2632.5525780000003,2011-02-26,99841,65,14,30,0,1,312.0
7681,3885.456401,2011-02-28,0,105,3,92,0,1,504.0
7682,8161.944953,2011-02-16,32967,105,16,70,1,4,504.0
7683,13024.13012,2011-01-31,0,125,6,61,0,2,900.0
7684,14137.230430000001,2011-02-18,31794,119,12,16,0,2,571.2
7685,3700.678124,2011-01-05,36710,94,17,56,0,1,676.8
7686,5511.033294,2011-02-15,36267,69,21,1,0,8,263.454037
7687,5169.49937,2011-02-26,12430,73,22,13,0,4,350.4
7688,6044.020038000001,2011-01-20,93715,74,12,88,0,7,532.8
7689,4349.30875,2011-02-10,75648,108,28,10,0,1,112.66091599999999
7690,9688.129179000001,2011-02-01,24584,66,11,74,0,2,279.706613
7691,5528.212807,2011-01-19,36088,72,16,31,0,9,345.6
7692,7894.5005,2011-01-24,21723,104,31,6,0,8,748.8
7693,5935.815989,2011-02-19,63833,73,17,69,0,3,199.460544
7694,4520.339327000001,2011-01-23,0,61,7,1,0,4,304.156333
7695,3219.1461480000003,2011-02-26,45892,81,1,49,0,1,388.8
7696,5935.572179,2011-01-04,90263,74,17,36,0,8,355.2
7697,2322.5725620000003,2011-02-10,0,63,8,87,0,1,453.6
7698,11692.009740000001,2011-02-06,40548,98,7,57,0,2,470.4
7699,10175.2441,2011-01-28,0,99,15,84,0,2,831.340966
7700,2513.971107,2011-01-29,50450,63,24,80,0,1,302.4
7701,2897.779107,2011-02-12,0,85,4,45,0,1,612.0
7702,5515.246935,2011-02-08,75963,69,4,23,0,7,102.147789
7703,3469.8369780000003,2011-01-16,32714,87,35,48,0,1,513.041633
7704,6907.554242,2011-01-09,42790,87,10,74,0,3,290.05711099999996
7705,3647.24611,2011-01-10,20694,94,29,89,1,1,451.2
7706,3265.156348,2011-01-26,25820,82,10,69,0,1,393.6
7707,2514.282096,2011-02-07,24744,65,1,0,0,1,312.0
7708,4462.9970060000005,2011-01-30,0,73,35,52,3,5,350.4
7709,4570.673702,2011-01-27,27538,63,10,6,4,3,285.84389300000004
7710,2752.65503,2011-02-23,81280,68,6,47,0,1,308.349562
7711,2188.655055,2011-01-09,0,67,29,49,1,1,321.6
7712,2710.149379,2011-01-04,0,73,14,66,0,1,350.4
7713,14754.359230000002,2011-02-13,26486,128,18,5,1,2,614.4
7714,10759.40004,2011-02-22,0,97,12,24,0,2,465.6
7715,12357.11512,2011-01-02,0,182,4,34,0,5,1953.87972
7716,5033.390797999999,2011-01-03,68331,63,23,38,0,3,302.4
7717,2370.618948,2011-01-13,0,71,1,66,1,1,511.2
7718,11236.31135,2011-01-11,21636,64,2,24,5,2,213.587367
7719,12476.64759,2011-01-01,0,121,7,34,0,2,871.2
7720,14641.518180000001,2011-01-21,0,133,24,46,0,2,1386.870718
7721,4731.844072999999,2011-01-17,0,64,14,92,0,7,307.2
7722,10620.49148,2011-01-28,35601,69,34,15,0,2,249.803437
7723,13478.8,2011-01-22,0,198,33,55,1,3,1425.6
7724,8873.201307,2011-02-15,28558,119,14,37,4,3,797.558033
7725,5260.921627000001,2011-02-20,60101,66,34,74,0,3,1.332349
7726,2792.009458,2011-02-26,22426,76,9,31,1,1,528.391284
7727,10018.66117,2011-02-18,30720,139,17,24,4,5,778.463303
7728,7180.270931,2011-02-25,34161,186,5,10,3,1,892.8
7729,3012.039703,2011-01-20,42987,77,14,48,0,1,128.490137
7730,4236.814353,2011-02-28,0,61,21,13,0,3,292.8
7731,5283.3628340000005,2011-01-17,80928,132,26,27,0,1,538.545218
7732,5395.091602,2011-02-15,86640,67,2,25,0,5,65.45736600000001
7733,6913.566525,2011-02-14,26714,64,17,7,1,2,307.2
7734,2619.337376,2011-02-05,78618,66,7,56,0,1,225.578841
7735,8390.122077,2011-01-05,0,78,22,3,0,2,732.340362
7736,13727.799719999999,2011-01-08,0,126,12,4,0,2,604.8
7737,4482.015107,2011-02-03,62977,115,34,40,0,1,552.0
7738,2827.55957,2011-02-18,0,79,30,25,0,1,568.8
7739,5584.961718,2011-02-03,19724,72,20,49,0,4,345.6
7740,7568.85152,2011-01-11,27558,65,18,48,0,2,312.0
7741,9664.330983,2011-02-28,86054,239,12,11,0,1,115.166422
7742,6480.681366,2011-01-10,42846,81,14,42,0,4,286.142521
7743,8707.619537,2011-01-05,57107,110,27,84,3,7,528.0
7744,9048.983447,2011-01-24,0,119,9,8,0,3,571.2
7745,2615.852084,2011-01-08,54314,66,13,98,0,1,282.770894
7746,4878.829713,2011-02-28,29950,61,0,76,0,4,292.8
7747,10793.75704,2011-01-30,24195,90,32,70,0,2,360.269404
7748,5528.080911999999,2011-02-17,0,73,30,11,0,8,388.81991899999997
7749,4605.87485,2011-01-09,47481,116,20,39,0,1,556.8
7750,8343.412804000001,2011-01-30,63354,106,16,39,0,9,508.8
7751,13009.24125,2011-02-07,57591,66,5,74,0,2,316.8
7752,7486.019078,2011-02-16,0,71,14,62,0,2,340.8
7753,9547.71004,2011-02-15,34919,82,14,99,1,2,277.871312
7754,8110.704417,2011-02-14,76879,101,20,44,0,5,487.1026269999999
7755,7379.456823,2011-01-21,61584,61,18,93,0,2,205.294927
7756,6612.617859,2011-02-14,28792,185,34,20,3,1,1166.603776
7757,7452.233634,2011-02-17,0,105,27,42,0,4,504.0
7758,2686.535218,2011-02-18,26713,71,22,69,0,1,142.69531899999998
7759,4470.181084000001,2011-01-23,0,129,2,72,0,1,928.8
7760,10348.01348,2011-01-23,34244,87,14,34,2,2,417.6
7761,11790.49617,2011-01-03,25251,66,13,43,0,2,316.8
7762,4566.123651,2011-02-08,0,68,19,53,0,3,326.4
7763,5905.971667,2011-02-22,59848,73,5,98,1,3,131.614733
7764,7492.055949,2011-01-16,39815,64,17,68,0,2,91.391245
7765,3427.154407,2011-02-27,58840,86,25,44,0,1,73.27252
7766,5181.620895,2011-02-03,97131,64,5,80,0,6,307.2
7767,4686.469674,2011-02-12,58089,118,31,83,0,1,566.4
7768,2710.12066,2011-01-11,0,71,7,87,0,1,340.8
7769,4313.34397,2011-02-02,0,126,2,96,2,1,656.57161
7770,4755.36505,2011-02-01,21808,119,0,71,0,1,571.2
7771,36516.0456,2011-02-27,89771,114,5,83,0,2,432.409662
7772,7792.067056,2011-01-03,36776,65,21,21,0,2,240.186527
7773,2549.998419,2011-02-22,31213,65,0,29,0,1,312.0
7774,7521.282545,2011-02-13,0,115,33,0,0,3,987.293841
7775,11510.36033,2011-02-17,0,61,11,39,0,2,439.2
7776,7999.251628,2011-02-01,0,107,13,17,0,5,513.6
7777,7927.182997,2011-01-11,32555,68,32,72,0,2,86.912677
7778,21123.1166,2011-02-10,0,69,15,9,0,2,496.8
7779,2453.570794,2011-02-09,29735,69,3,92,0,1,331.2
7780,2981.549197,2011-01-17,80590,74,26,3,0,1,97.928632
7781,5110.755667,2011-02-23,22565,132,0,20,0,1,633.6
7782,5351.853544,2011-02-18,54817,137,24,28,0,1,209.504391
7783,9015.819465,2011-02-08,0,62,26,34,0,2,42.642554
7784,5903.612641,2011-01-09,55393,74,15,6,1,3,2.173552
7785,8852.734284,2011-01-16,0,83,12,97,0,2,597.6
7786,13333.388490000001,2011-01-22,75634,110,13,52,0,2,432.805382
7787,8658.863813,2011-02-07,62464,109,23,45,0,4,400.181882
7788,4871.150570000001,2011-01-21,72648,61,0,78,0,5,120.850664
7789,5279.1986640000005,2011-01-10,77167,66,15,99,0,3,137.086695
7790,6689.022728,2011-02-13,56980,84,33,70,0,7,599.000883
7791,5244.550942,2011-02-09,27444,66,21,88,0,3,313.931213
7792,6688.857444,2011-01-10,57289,86,21,88,0,3,562.2249419999999
7793,8408.308374,2011-02-03,84091,105,18,48,0,9,380.560266
7794,2052.9489670000003,2011-02-02,0,67,33,21,2,1,806.180375
7795,10592.587529999999,2011-01-09,59590,136,15,67,0,5,460.26688099999996
7796,2913.493264,2011-02-01,89672,72,7,92,0,1,309.56863599999997
7797,5243.446345,2011-01-20,96535,66,11,85,0,3,271.074379
7798,14191.59699,2011-02-14,25575,117,10,41,0,2,561.6
7799,9426.384787,2011-02-05,38910,78,3,78,0,2,20.209679
7800,4521.190551,2011-01-17,39426,114,33,12,0,1,412.884282
7801,3579.023825,2011-01-24,28304,91,10,30,2,1,655.2
7802,6285.15476,2011-02-28,52210,80,6,74,0,9,384.0
7803,7844.252972,2011-01-31,0,102,20,46,0,3,273.94541200000003
7804,8283.843281,2011-02-24,94851,104,6,33,0,3,190.998822
7805,2436.397813,2011-02-25,0,67,16,92,0,1,399.0564
7806,2538.62632,2011-02-17,18608,71,13,24,0,1,340.8
7807,7304.3951480000005,2011-02-18,41025,92,22,92,0,6,20.374392999999998
7808,32474.76977,2011-01-22,71449,102,17,7,0,2,734.4
7809,6674.455913000001,2011-01-29,92653,83,15,80,1,6,456.519419
7810,33473.349460000005,2011-01-11,33190,106,18,95,0,2,508.8
7811,6459.640942,2011-01-08,24290,82,15,84,0,8,393.6
7812,4605.0366460000005,2011-01-28,22571,63,29,51,0,9,302.4
7813,5686.743252,2011-01-31,26409,71,30,70,0,5,475.166267
7814,6608.165971,2011-01-03,21616,93,4,41,0,7,944.8546550000001
7815,7158.530736,2011-02-20,36463,92,8,25,0,3,441.6
7816,10179.717040000001,2011-01-05,14290,271,20,40,0,1,1300.8
7817,5052.381573,2011-01-14,34645,69,1,2,3,5,220.446667
7818,5201.357604,2011-02-18,67001,131,7,36,0,1,463.42568700000004
7819,8632.783576,2011-02-20,96200,107,9,45,0,3,513.6
7820,7350.930501999999,2011-01-20,69241,93,2,63,0,3,111.250449
7821,7690.1596420000005,2011-01-12,55843,64,3,80,0,2,307.2
7822,8259.1108,2011-02-01,20305,76,14,63,1,2,496.47741799999994
7823,2317.282049,2011-01-16,0,68,10,81,0,1,489.6
7824,8929.611119,2011-01-03,44329,112,25,58,0,3,537.6
7825,4854.362069,2011-01-27,44279,61,32,7,0,3,292.8
7826,2659.70565,2011-02-19,0,87,4,4,3,1,420.04198099999996
7827,8750.222052,2011-01-20,34695,113,1,60,0,5,100.32376500000001
7828,5054.780543,2011-02-11,79297,64,34,64,0,6,72.760316
7829,2199.5166449999997,2011-01-16,0,62,29,72,0,1,297.6
7830,5715.312991,2011-01-02,84183,72,29,86,0,4,255.56534900000003
7831,9566.839884,2011-01-17,53375,79,20,92,0,2,127.32265600000001
7832,10094.13003,2011-01-29,32046,127,28,23,0,4,475.599472
7833,5444.793941,2011-01-26,91393,67,19,54,0,6,460.551521
7834,2582.408525,2011-02-14,76731,64,2,68,0,1,201.455005
7835,50568.25912,2011-02-28,82081,249,1,62,0,2,753.7600980000001
7836,3484.247842,2011-01-25,51337,88,3,70,0,1,72.543171
7837,5555.830204999999,2011-02-06,74015,72,12,61,0,6,471.44307699999996
7838,4173.140695,2011-02-10,0,117,10,37,0,1,842.4
7839,2897.4947239999997,2011-02-27,0,77,19,17,0,1,554.4
7840,8044.511759,2011-01-12,68849,67,9,67,0,2,252.699037
7841,7716.997859,2011-01-21,37376,99,34,52,0,3,65.548725
7842,2274.669484,2011-01-05,0,64,12,25,0,1,621.968062
7843,8658.863813,2011-02-07,62464,109,23,45,0,4,400.181882
7844,11260.90364,2011-01-31,88304,95,2,17,0,2,276.467811
7845,16414.04415,2011-02-06,0,112,11,9,0,2,682.422936
7846,20018.20459,2011-01-01,65900,62,17,41,0,2,297.6
7847,4698.759935,2011-01-01,0,67,27,71,0,6,321.6
7848,9002.117386,2011-02-25,61374,113,5,27,0,3,210.100003
7849,25030.89457,2011-01-22,0,110,1,53,1,2,528.0
7850,3102.998522,2011-02-25,31841,78,24,11,0,1,126.857228
7851,2587.107864,2011-02-15,27861,65,22,67,0,1,312.0
7852,4983.61893,2011-02-08,0,83,22,0,3,5,736.00483
7853,6265.343299,2011-01-13,0,84,18,25,1,4,481.02578600000004
7854,7233.540011,2011-01-08,94550,90,0,93,0,7,432.0
7855,5357.260833,2011-01-04,39604,68,2,21,0,8,63.127223
7856,11130.11974,2011-01-25,42928,93,20,65,0,2,651.623195
7857,2610.3692170000004,2011-01-18,54737,66,3,86,0,1,391.970334
7858,7452.543017,2011-01-21,0,68,14,46,0,2,489.6
7859,6352.961129,2011-01-27,80587,78,7,5,0,6,276.191729
7860,14585.377359999999,2011-01-06,0,194,26,10,0,5,931.2
7861,17292.935380000003,2011-02-07,80028,86,34,37,0,2,114.02306999999999
7862,4254.620669,2011-02-03,11904,61,34,11,2,3,292.8
7863,9621.726190000001,2011-02-10,54872,121,9,50,0,3,580.8
7864,14260.91441,2011-01-02,0,99,2,30,0,2,204.121476
7865,7756.3076519999995,2011-02-02,0,74,24,63,0,2,532.8
7866,5875.212734000001,2011-01-13,46417,74,16,14,0,7,164.746184
7867,4946.9600390000005,2011-02-21,46239,67,17,1,3,4,6.395416
7868,2660.009874,2011-02-25,0,73,18,61,0,1,350.4
7869,2372.289378,2011-02-18,25550,61,28,13,0,1,439.2
7870,15613.95173,2011-01-19,27514,197,12,97,0,8,1367.199081
7871,7803.503823999999,2011-01-23,84417,98,5,32,0,7,139.714897
7872,10346.11154,2011-02-09,55906,86,26,3,0,2,58.469264
7873,4960.548942,2011-02-03,21638,65,9,81,0,8,468.0
7874,7099.574987000001,2011-01-03,16121,65,5,85,2,2,312.0
7875,24442.29656,2011-02-04,36261,68,3,71,0,2,16.800832
7876,13466.920709999999,2011-02-23,11432,119,11,9,0,2,571.2
7877,2598.061204,2011-02-11,62566,65,4,3,1,1,48.344273
7878,2886.451602,2011-01-20,10312,78,10,63,0,1,486.27855700000003
7879,2566.398498,2011-02-20,67778,64,17,17,1,1,171.28775900000002
7880,6252.3631,2011-02-13,92895,77,5,2,0,7,43.14147
7881,5174.689686,2011-01-02,55290,65,26,33,0,4,13.874775
7882,9263.179837,2011-01-02,23377,116,15,19,0,3,556.8
7883,4834.710493,2011-01-31,38713,66,31,69,4,6,316.8
7884,2361.742243,2011-01-30,0,66,17,92,1,1,145.896438
7885,2674.730716,2011-02-15,56342,69,12,89,0,1,331.2
7886,16159.54237,2011-01-30,29593,137,15,52,0,2,657.6
7887,26197.41498,2011-01-15,18495,113,10,15,0,2,542.4
7888,2664.242814,2011-01-07,82887,66,22,4,1,1,420.374805
7889,15162.06565,2011-01-05,71366,94,23,56,0,2,265.216633
7890,22332.439459999998,2011-01-11,49078,97,10,3,0,2,484.013411
7891,4995.1712,2011-01-11,10787,71,33,25,0,8,697.798804
7892,16109.753530000002,2011-02-14,0,73,12,42,0,2,350.4
7893,4957.404306,2011-02-03,10194,65,34,35,0,4,312.0
7894,2866.779811,2011-01-22,81763,72,22,12,1,1,518.4
7895,8719.896238,2011-02-26,59763,73,4,31,0,2,350.4
7896,22448.686169999997,2011-01-30,0,78,7,63,0,2,561.6
7897,6864.647514,2011-02-07,96832,85,19,23,0,3,408.0
7898,4980.18765,2011-02-02,21135,130,14,59,0,1,678.946216
7899,2312.328541,2011-01-31,16143,62,3,73,1,1,32.114117
